Item ID: 0, Name: Dwarf remains, Options: [null, null, null, null, Destroy].
Item ID: 422, Name: Bird feed, Options: [null, null, null, null, drop].
Item ID: 423, Name: Key, Options: [null, null, null, null, drop].
Item ID: 424, Name: Pigeon cage, Options: [Open, null, null, null, drop].
Item ID: 425, Name: Pigeon cage, Options: [null, null, null, null, drop].
Item ID: 426, Name: Priest gown, Options: [null, Wear, null, null, drop].
Item ID: 427, Name: null, Options: [null, null, null, null, drop].
Item ID: 428, Name: Priest gown, Options: [null, Wear, null, null, drop].
Item ID: 429, Name: null, Options: [null, null, null, null, drop].
Item ID: 430, Name: Doctors' gown, Options: [null, Wear, null, null, drop].
Item ID: 431, Name: Karamjan rum, Options: [null, null, null, Drink, drop].
Item ID: 432, Name: Chest key, Options: [null, null, null, null, drop].
Item ID: 433, Name: Pirate message, Options: [Read, null, null, null, drop].
Item ID: 434, Name: Clay, Options: [null, null, null, null, drop].
Item ID: 435, Name: null, Options: [null, null, null, null, drop].
Item ID: 436, Name: Copper ore, Options: [null, null, null, null, drop].
Item ID: 437, Name: null, Options: [null, null, null, null, drop].
Item ID: 438, Name: Tin ore, Options: [null, null, null, null, drop].
Item ID: 439, Name: null, Options: [null, null, null, null, drop].
Item ID: 440, Name: Iron ore, Options: [null, null, null, null, drop].
Item ID: 441, Name: null, Options: [null, null, null, null, drop].
Item ID: 442, Name: Silver ore, Options: [null, null, null, null, drop].
Item ID: 443, Name: null, Options: [null, null, null, null, drop].
Item ID: 444, Name: Gold ore, Options: [null, null, null, null, drop].
Item ID: 445, Name: null, Options: [null, null, null, null, drop].
Item ID: 446, Name: 'perfect' gold ore, Options: [null, null, null, null, drop].
Item ID: 447, Name: Mithril ore, Options: [null, null, null, null, drop].
Item ID: 448, Name: null, Options: [null, null, null, null, drop].
Item ID: 449, Name: Adamantite ore, Options: [null, null, null, null, drop].
Item ID: 450, Name: null, Options: [null, null, null, null, drop].
Item ID: 451, Name: Runite ore, Options: [null, null, null, null, drop].
Item ID: 452, Name: null, Options: [null, null, null, null, drop].
Item ID: 453, Name: Coal, Options: [null, null, null, null, drop].
Item ID: 454, Name: null, Options: [null, null, null, null, drop].
Item ID: 455, Name: Barcrawl card, Options: [Read, null, null, null, drop].
Item ID: 456, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 457, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 458, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 459, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 460, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 461, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 462, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 463, Name: Scorpion cage, Options: [null, null, null, null, Destroy].
Item ID: 464, Name: Strange fruit, Options: [Eat, null, null, null, drop].
Item ID: 465, Name: null, Options: [null, null, null, null, drop].
Item ID: 466, Name: Pickaxe handle, Options: [null, null, null, null, drop].
Item ID: 467, Name: null, Options: [null, null, null, null, drop].
Item ID: 468, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 469, Name: null, Options: [null, null, null, null, drop].
Item ID: 470, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 471, Name: null, Options: [null, null, null, null, drop].
Item ID: 472, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 473, Name: null, Options: [null, null, null, null, drop].
Item ID: 474, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 475, Name: null, Options: [null, null, null, null, drop].
Item ID: 476, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 477, Name: null, Options: [null, null, null, null, drop].
Item ID: 478, Name: Broken pickaxe, Options: [null, null, null, null, drop].
Item ID: 479, Name: null, Options: [null, null, null, null, drop].
Item ID: 480, Name: Bronze pick head, Options: [null, null, null, null, drop].
Item ID: 481, Name: null, Options: [null, null, null, null, drop].
Item ID: 482, Name: Iron pick head, Options: [null, null, null, null, drop].
Item ID: 483, Name: null, Options: [null, null, null, null, drop].
Item ID: 484, Name: Steel pick head, Options: [null, null, null, null, drop].
Item ID: 485, Name: null, Options: [null, null, null, null, drop].
Item ID: 486, Name: Mithril pick head, Options: [null, null, null, null, drop].
Item ID: 487, Name: null, Options: [null, null, null, null, drop].
Item ID: 488, Name: Adamant pick head, Options: [null, null, null, null, drop].
Item ID: 489, Name: null, Options: [null, null, null, null, drop].
Item ID: 490, Name: Rune pick head, Options: [null, null, null, null, drop].
Item ID: 491, Name: null, Options: [null, null, null, null, drop].
Item ID: 492, Name: Axe handle, Options: [null, null, null, null, drop].
Item ID: 493, Name: null, Options: [null, null, null, null, drop].
Item ID: 494, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 495, Name: null, Options: [null, null, null, null, drop].
Item ID: 496, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 497, Name: null, Options: [null, null, null, null, drop].
Item ID: 498, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 499, Name: null, Options: [null, null, null, null, drop].
Item ID: 500, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 501, Name: null, Options: [null, null, null, null, drop].
Item ID: 502, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 503, Name: null, Options: [null, null, null, null, drop].
Item ID: 504, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 505, Name: null, Options: [null, null, null, null, drop].
Item ID: 506, Name: Broken axe, Options: [null, null, null, null, drop].
Item ID: 507, Name: null, Options: [null, null, null, null, drop].
Item ID: 508, Name: Bronze axe head, Options: [null, null, null, null, drop].
Item ID: 509, Name: null, Options: [null, null, null, null, drop].
Item ID: 510, Name: Iron axe head, Options: [null, null, null, null, drop].
Item ID: 511, Name: null, Options: [null, null, null, null, drop].
Item ID: 512, Name: Steel axe head, Options: [null, null, null, null, drop].
Item ID: 513, Name: null, Options: [null, null, null, null, drop].
Item ID: 514, Name: Black axe head, Options: [null, null, null, null, drop].
Item ID: 515, Name: null, Options: [null, null, null, null, drop].
Item ID: 516, Name: Mithril axe head, Options: [null, null, null, null, drop].
Item ID: 517, Name: null, Options: [null, null, null, null, drop].
Item ID: 518, Name: Adamant axe head, Options: [null, null, null, null, drop].
Item ID: 519, Name: null, Options: [null, null, null, null, drop].
Item ID: 520, Name: Rune axe head, Options: [null, null, null, null, drop].
Item ID: 521, Name: null, Options: [null, null, null, null, drop].
Item ID: 522, Name: Enchanted beef, Options: [null, null, null, null, drop].
Item ID: 523, Name: Enchanted rat, Options: [null, null, null, null, drop].
Item ID: 524, Name: Enchanted bear, Options: [null, null, null, null, drop].
Item ID: 525, Name: Enchanted chicken, Options: [null, null, null, null, drop].
Item ID: 526, Name: Bones, Options: [Bury, null, null, null, drop].
Item ID: 527, Name: null, Options: [null, null, null, null, drop].
Item ID: 528, Name: Burnt bones, Options: [Bury, null, null, null, drop].
Item ID: 529, Name: null, Options: [null, null, null, null, drop].
Item ID: 530, Name: Bat bones, Options: [Bury, null, null, null, drop].
Item ID: 531, Name: null, Options: [null, null, null, null, drop].
Item ID: 532, Name: Big bones, Options: [Bury, null, null, null, drop].
Item ID: 533, Name: null, Options: [null, null, null, null, drop].
Item ID: 534, Name: Babydragon bones, Options: [Bury, null, null, null, drop].
Item ID: 535, Name: null, Options: [null, null, null, null, drop].
Item ID: 536, Name: Dragon bones, Options: [Bury, null, null, null, drop].
Item ID: 537, Name: null, Options: [null, null, null, null, drop].
Item ID: 538, Name: Druid's robe, Options: [null, Wear, null, null, drop].
Item ID: 539, Name: null, Options: [null, null, null, null, drop].
Item ID: 540, Name: Druid's robe top, Options: [null, Wear, null, null, drop].
Item ID: 541, Name: null, Options: [null, null, null, null, drop].
Item ID: 542, Name: Monk's robe, Options: [null, Wear, null, null, drop].
Item ID: 543, Name: null, Options: [null, null, null, null, drop].
Item ID: 544, Name: Monk's robe top, Options: [null, Wear, null, null, drop].
Item ID: 545, Name: null, Options: [null, null, null, null, drop].
Item ID: 546, Name: Shade robe top, Options: [null, Wear, null, null, drop].
Item ID: 547, Name: null, Options: [null, null, null, null, drop].
Item ID: 548, Name: Shade robe, Options: [null, Wear, null, null, drop].
Item ID: 549, Name: null, Options: [null, null, null, null, drop].
Item ID: 550, Name: Newcomer map, Options: [Read, null, null, null, drop].
Item ID: 551, Name: null, Options: [null, null, null, null, drop].
Item ID: 552, Name: Ghostspeak amulet, Options: [null, Wear, null, null, drop].
Item ID: 553, Name: Ghost's skull, Options: [null, null, null, null, drop].
Item ID: 554, Name: Fire rune, Options: [null, null, null, null, drop].
Item ID: 555, Name: Water rune, Options: [null, null, null, null, drop].
Item ID: 556, Name: Air rune, Options: [null, null, null, null, drop].
Item ID: 557, Name: Earth rune, Options: [null, null, null, null, drop].
Item ID: 558, Name: Mind rune, Options: [null, null, null, null, drop].
Item ID: 559, Name: Body rune, Options: [null, null, null, null, drop].
Item ID: 560, Name: Death rune, Options: [null, null, null, null, drop].
Item ID: 561, Name: Nature rune, Options: [null, null, null, null, drop].
Item ID: 562, Name: Chaos rune, Options: [null, null, null, null, drop].
Item ID: 563, Name: Law rune, Options: [null, null, null, null, drop].
Item ID: 564, Name: Cosmic rune, Options: [null, null, null, null, drop].
Item ID: 565, Name: Blood rune, Options: [null, null, null, null, drop].
Item ID: 566, Name: Soul rune, Options: [null, null, null, null, drop].
Item ID: 567, Name: Unpowered orb, Options: [null, null, null, null, drop].
Item ID: 568, Name: null, Options: [null, null, null, null, drop].
Item ID: 569, Name: Fire orb, Options: [null, null, null, null, drop].
Item ID: 570, Name: null, Options: [null, null, null, null, drop].
Item ID: 571, Name: Water orb, Options: [null, null, null, null, drop].
Item ID: 572, Name: null, Options: [null, null, null, null, drop].
Item ID: 573, Name: Air orb, Options: [null, null, null, null, drop].
Item ID: 574, Name: null, Options: [null, null, null, null, drop].
Item ID: 575, Name: Earth orb, Options: [null, null, null, null, drop].
Item ID: 576, Name: null, Options: [null, null, null, null, drop].
Item ID: 577, Name: Blue wizard robe, Options: [null, Wear, null, null, drop].
Item ID: 578, Name: null, Options: [null, null, null, null, drop].
Item ID: 579, Name: Blue wizard hat, Options: [null, Wear, null, null, drop].
Item ID: 580, Name: null, Options: [null, null, null, null, drop].
Item ID: 581, Name: Black robe, Options: [null, Wear, null, null, drop].
Item ID: 582, Name: null, Options: [null, null, null, null, drop].
Item ID: 583, Name: Bailing bucket, Options: [Bail-with, null, null, null, drop].
Item ID: 584, Name: null, Options: [null, null, null, null, drop].
Item ID: 585, Name: Bailing bucket, Options: [Empty, null, null, null, drop].
Item ID: 586, Name: null, Options: [null, null, null, null, drop].
Item ID: 587, Name: Orb of protection, Options: [null, null, null, null, drop].
Item ID: 588, Name: Orbs of protection, Options: [null, null, null, null, drop].
Item ID: 589, Name: Gnome amulet, Options: [null, Wear, null, null, drop].
Item ID: 590, Name: Tinderbox, Options: [null, null, null, null, drop].
Item ID: 591, Name: null, Options: [null, null, null, null, drop].
Item ID: 592, Name: Ashes, Options: [null, null, null, null, drop].
Item ID: 593, Name: null, Options: [null, null, null, null, drop].
Item ID: 594, Name: Lit torch, Options: [Extinguish, null, null, null, drop].
Item ID: 595, Name: Torch, Options: [null, null, null, null, drop].
Item ID: 596, Name: Unlit torch, Options: [null, null, null, null, drop].
Item ID: 597, Name: null, Options: [null, null, null, null, drop].
Item ID: 598, Name: Bronze fire arrows, Options: [null, Wield, null, null, drop].
Item ID: 599, Name: Null, Options: [Wear, null, null, null, drop].
Item ID: 600, Name: Astronomy book, Options: [Read, null, null, null, drop].
Item ID: 601, Name: Goblin kitchen key, Options: [null, null, null, null, Destroy].
Item ID: 602, Name: Lens mould, Options: [null, null, null, null, Destroy].
Item ID: 603, Name: Observatory lens, Options: [null, null, null, null, Destroy].
Item ID: 604, Name: Bone shard, Options: [Inspect, null, null, null, drop].
Item ID: 605, Name: Bone key, Options: [null, null, null, null, drop].
Item ID: 606, Name: Stone-plaque, Options: [Read, null, null, null, drop].
Item ID: 607, Name: Tattered scroll, Options: [Read, null, null, null, drop].
Item ID: 608, Name: Crumpled scroll, Options: [Read, null, null, null, drop].
Item ID: 609, Name: Rashiliyia corpse, Options: [null, null, null, null, drop].
Item ID: 610, Name: Zadimus corpse, Options: [Bury, null, null, null, drop].
Item ID: 611, Name: Locating crystal, Options: [Activate, null, null, null, drop].
Item ID: 612, Name: Locating crystal, Options: [null, null, null, null, drop].
Item ID: 613, Name: Locating crystal, Options: [null, null, null, null, drop].
Item ID: 614, Name: Locating crystal, Options: [null, null, null, null, drop].
Item ID: 615, Name: Locating crystal, Options: [null, null, null, null, drop].
Item ID: 616, Name: Beads of the dead, Options: [null, Wear, null, null, Destroy].
Item ID: 617, Name: Coins, Options: [null, null, null, null, drop].
Item ID: 618, Name: Bone beads, Options: [null, null, null, null, drop].
Item ID: 619, Name: Paramaya ticket, Options: [null, null, null, null, drop].
Item ID: 620, Name: Paramaya ticket, Options: [null, null, null, null, drop].
Item ID: 621, Name: Ship ticket, Options: [null, null, null, null, drop].
